Timestamp,Id,asn,src_port
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/6/2011 11:04,0.4.3.85,3.725,1665
2/10/2011 22:01,0.1.87.135,25543,46973
2/10/2011 22:01,0.1.87.135,25543,46973
2/10/2011 22:01,0.1.87.135,25543,46973
2/10/2011 22:01,0.1.87.135,25543,46973
2/10/2011 22:01,0.1.87.135,25543,46973
2/11/2011 16:21,0.34.184.240,7738,1846
2/11/2011 16:55,0.2.92.12,17974,54248
2/11/2011 16:55,0.4.106.47,17974,9362
2/11/2011 16:55,0.2.92.14,17974,54246
2/11/2011 16:55,0.28.155.247,17974,14845
2/11/2011 16:55,0.28.155.248,17974,14844
2/11/2011 16:55,0.4.106.49,24202,9361
2/11/2011 17:01,0.4.106.47,17974,9791
2/11/2011 17:01,0.28.155.246,17974,15269
2/11/2011 17:01,0.28.155.247,17974,15268
2/11/2011 17:01,0.2.92.14,17974,54595
2/11/2011 17:01,0.2.92.13,17974,54596
2/11/2011 17:01,0.28.155.248,17974,15267
2/11/2011 17:01,0.2.92.12,17974,54597
2/11/2011 17:01,0.4.106.49,24202,9790
2/11/2011 17:04,0.2.92.12,17974,54758
2/11/2011 17:04,0.2.92.13,17974,54757
2/11/2011 17:04,0.28.155.247,17974,15526
2/11/2011 17:04,0.28.155.248,17974,15525
2/11/2011 17:04,0.28.155.246,17974,15527
2/11/2011 17:04,0.4.106.47,17974,10029
2/11/2011 17:04,0.2.92.14,17974,54756
2/11/2011 17:04,0.4.106.49,24202,10028
2/10/2011 21:57,0.33.242.39,8359,4850
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:25,0.2.131.223,9121,1463
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 16:43,0.2.131.223,9121,1294
2/11/2011 17:56,0.33.153.25,25543,3205
2/11/2011 17:56,0.33.153.25,25543,3205
2/11/2011 17:56,0.33.153.25,25543,3205
2/11/2011 17:56,0.33.153.25,25543,3205
2/11/2011 17:56,0.33.153.25,25543,3205
2/11/2011 17:48,0.0.58.40,7738,4056
2/11/2011 17:51,0.0.2.19,18678,25035
2/11/2011 21:02,0.38.193.199,27668,3815
2/11/2011 17:06,0.36.176.130,8452,21824
2/11/2011 17:09,0.1.205.41,24523,1793
2/11/2011 17:14,0.2.92.12,17974,55223
2/11/2011 17:14,0.28.155.248,17974,16074
2/11/2011 17:14,0.2.92.13,17974,55222
2/11/2011 17:14,0.2.92.14,17974,55221
2/11/2011 17:14,0.28.155.247,17974,16075
2/11/2011 17:14,0.28.155.246,17974,16076
2/11/2011 17:14,0.4.106.47,17974,10659
2/11/2011 17:14,0.4.106.49,24202,10658
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 17:48,0.0.154.38,17974,55942
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 18:58,0.0.154.38,17974,63600
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:28,0.0.154.38,17974,63429
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 20:57,0.0.154.38,17974,63203
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
2/11/2011 21:00,0.0.154.38,17974,63226
